3;530;0;5;2;2;3;4;1;2;1;0;1;3;2;6;0;0;1;1;1;1;2;2;2;1;0
3;540;0;59;125;25;75;97;319;222;213;175;110;35;179;168;204;271;371;676;313;87;83;83;25;66;0
3;550;0;-1559621,62;-349275,22;-1614027,43;-582293,87;-445938,2;-177728,76;-254224,81;-257160,16;-319251,46;-492320,49;-979653,04;-232554,04;-194748,26;-149212,27;-120846,35;-80893,59;-40391,29;-83718,76;-247742,94;-212654,12;-215949,68;-330671,11;-128605;0
4;10;0;-37348,49;-85991,72;-44863,06;-75603,38;0;-36343,7;-30287,93;-72081,26;-34718,11;-14886,63;-29009,51;-15751,29;-12642,85;-35859,2;0;0;-13866,38;493,56;0;-38104,74;-13560,58;-14095,77;0;0
4;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
4;40;0;-4207,46;-7729,16;-4778,95;-7711,87;-0,01;-3969,21;-2977,98;-6945,71;-2928,15;-1455,86;-1967,9;-1513,45;-231,32;-4559,96;-150;400;-2253,23;0;0;-7942,18;-968,62;-3466,88;0;0
4;50;0;-41555,95;-93720,88;-49642,01;-83315,25;-0,01;-40312,91;-33265,91;-79026,97;-37646,26;-16342,49;-30977,41;-17264,74;-12874,17;-40419,16;-150;400;-16119,61;493,56;0;-46046,92;-14529,2;-17562,65;0;0
4;60;0;32653,06;74676,57;38687,66;66010,24;322,76;32025,69;26118,76;63023,06;30312,92;13285,4;27020,27;13855,46;11285,77;31348,49;0;0;12382,88;0;199,48;33330,03;12356,29;12578,84;0;0
4;80;0;0;0;0;0;0;0;990;0;0;0;0;0;0;6;5,18;9,87;0;45,68;658,39;11,21;159,53;0;380;0
4;90;0;590,26;188,87;448,62;464,22;135,38;282,92;1711,92;821,1;-948,23;196,48;611,65;196,61;200,88;339,03;565,55;196,61;150;791,31;200;50;147,62;195;50;0
4;100;0;342,41;269,17;9;0;0;0;16,59;86,28;38,87;1001,93;3488,19;420,66;783,14;973,82;419,51;742,37;-7,2;857,84;484,35;1165,04;-184,02;213,77;240,18;0
4;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2844,84;0;1350;150;150;0;0
4;130;0;5809,96;12574,52;7723,93;13897,51;14,33;7108,85;5663,77;11522,05;5580,97;1906,17;2446,23;1868,75;1468,42;7516,46;0;0;3736,73;0;0;10025,53;1783,84;2414,73;0;0
